,Name,GPA,Gender,Experience (yrs),School,Accepted
1719,Samuel Yoon,3.754139500538727,1,2.0,USC,1
1720,Corey Scott,3.434915827513069,1,1.0,USC,0
1721,Keith Parham,3.97444518344362,1,0.0,Penn,1
1722,Jerry Carnahan,3.569172081243157,1,2.0,USC,0
1723,Barbara Frank,3.507391099954428,0,1.0,Wellesley,0
1724,Albert Lendon,3.7299446013912947,1,1.0,MIT,1
1725,Clark Hanson,3.685665618237533,1,3.0,Cornell,1
1726,Carl Wertz,3.507530791697268,1,0.0,MIT,0
1727,William Traylor,3.707141927262096,1,1.0,MIT,1
1728,Robert Livingston,3.1532166591012833,1,1.0,Cornell,0
1729,Homer Cutler,3.7530532508929353,1,0.0,USC,1
1730,Jose Gentry,3.6947529057998185,1,3.0,USC,1
1731,Ronald Garfinkle,3.8237509139746066,1,3.0,Cornell,1
1732,Michael Wray,3.05336031519582,1,2.0,Cornell,1
1733,Brian Aziz,3.500265860087492,1,2.0,MIT,0
1734,David Dennis,3.4311505677256866,1,0.0,Penn,0
1735,Jonathan Rushing,3.721519195219889,1,1.0,USC,0
1736,Andrew Quella,3.0025180597712717,1,0.0,MIT,0
1737,Roger Hart,3.7652237531974624,1,2.0,USC,1
1738,Bruce Hammond,3.4932428257205705,1,3.0,USC,0
1739,Ralph Bushovisky,3.672826728788646,1,1.0,USC,0
1740,James Riley,3.3264341452316217,1,0.0,USC,0
1741,Arthur Mclean,3.7202773230547717,1,0.0,USC,0
1742,Vincent Dunlap,3.137974025626229,1,0.0,MIT,0
1743,James Mckenney,3.7482111060299745,1,2.0,Penn,1
1744,Jason Heath,3.4016447308311983,1,3.0,Penn,0
1745,Jamel Harmon,3.0644415174770128,1,2.0,USC,1
1746,Dewey Lemay,3.3626333531864168,1,0.0,MIT,0
1747,Carlos Allison,3.5344867176531274,1,1.0,USC,0
1748,Steven Frazier,3.9227128600130423,1,1.0,MIT,1
1749,Morris Lorona,3.3441647885275168,1,0.0,Cornell,0
1750,David Rudloff,3.734170206865622,1,2.0,MIT,1
1751,John Romero,3.694911319116627,1,2.0,USC,1
1752,Fred Vazquez,2.8228225312921498,1,0.0,MIT,0
1753,Bradley Laird,3.133009014967474,1,4.0,MIT,0
1754,Peter Belt,3.8081045340598294,1,0.0,USC,0
1755,Christian Daniels,3.37509645257308,1,2.0,Penn,0
1756,Andrew Manuelito,3.6419577302479813,1,1.0,USC,0
1757,Victor Fiscus,3.6757715744218613,1,1.0,MIT,0
1758,Randy Gonzalez,3.5363061797687543,1,1.0,MIT,1
1759,Merle Catlett,3.3607808944777315,1,2.0,MIT,0
1760,Sheldon Braun,3.841189631771437,1,2.0,USC,0
1761,Gabriel Kendrick,3.5017707747567117,1,3.0,MIT,0
1762,Melvin Bintner,2.992571642111194,1,1.0,MIT,1
1763,Joseph Midkiff,2.95029777112604,1,0.0,USC,0
1764,William Nussbaum,3.7304982976646994,1,3.0,MIT,1
1765,Robert Henderson,3.870333538266927,1,1.0,MIT,0
1766,Michael Rodriquez,3.4816227823847807,1,3.0,Penn,1
1767,Joseph Wright,3.5302264483909216,1,0.0,USC,1
1768,Benjamin Williams,3.423038826433931,1,0.0,USC,0
1769,Joseph Arrey,3.5585013298433923,1,1.0,Penn,0
1770,Gregory Tetreault,3.635619166389315,1,0.0,MIT,1
1771,Kevin Ellison,3.530093225137981,1,3.0,USC,0
1772,Michael Geist,3.44051519629943,1,2.0,Penn,0
1773,David Conn,3.8997025159659557,1,2.0,USC,0
1774,Todd Rosa,3.8193943335776974,1,1.0,USC,1
1775,Robert Myers,3.7978988934798297,1,1.0,USC,1
1776,Tracy Smith,3.165487083619926,1,3.0,MIT,0
1777,Thomas Purvis,3.6247595957479932,1,2.0,MIT,1
1778,Joseph Holmes,3.353215484931806,1,2.0,USC,1
1779,Juan Askew,3.5834562395301974,1,3.0,USC,0
1780,Barry Harding,3.099721381215902,1,1.0,Penn,0
1781,Gregory Dempsey,3.454640337505516,1,1.0,USC,0
1782,Todd Biddle,3.282317903584181,1,3.0,USC,0
1783,Conrad Dicicco,3.6693230049636227,1,1.0,Penn,1
1784,Michael Romero,3.5840097466957084,1,0.0,USC,0
1785,Jeremy Delapaz,3.563518185824999,1,0.0,Cornell,0
1786,Robert Broberg,3.2428474051516987,1,0.0,USC,0
1787,Eric Bassett,3.498963524458235,1,0.0,Penn,1
1788,Thomas Crawford,3.7813728411912115,1,0.0,USC,1
1789,Cedric Bentley,3.325314904966923,1,0.0,MIT,0
1790,John Miller,3.5411740336808557,1,2.0,USC,1
1791,Scott Chance,3.8793228828117545,1,3.0,MIT,0
1792,John Allen,3.6493143193171447,1,2.0,USC,1
1793,Charles Warner,3.4900380676253318,1,0.0,USC,0
1794,Barry Sheets,3.1691731119765336,1,0.0,USC,0
1795,Vicente Wright,3.6449756162290345,1,2.0,MIT,1
1796,Paul Brown,3.9495007621807674,1,2.0,USC,0
1797,Fred Wolfe,3.125416736155152,1,2.0,USC,0
1798,Donald Moczo,3.365149588732841,1,1.0,USC,0
1799,Benjamin Covington,3.8465408733030184,1,1.0,USC,0
1800,David Lindsay,3.784182420660478,1,1.0,USC,1
1801,Ferdinand Matos,3.731159600592066,1,0.0,USC,1
1802,Bruce Bush,3.3955402863906547,1,2.0,USC,0
1803,Matthew Adam,3.484285855156292,1,0.0,MIT,0
1804,John Tucker,3.611843458925792,1,3.0,USC,1
1805,Chris Perkins,3.823319932978432,1,3.0,USC,1
1806,Mark Jones,3.832077819745974,1,2.0,MIT,1
1807,Albert Wagoner,3.5562277011230448,1,1.0,USC,0
1808,Derek Ruelas,3.6156756842622193,1,1.0,Penn,1
1809,Gilbert Fox,3.1168633898669595,1,1.0,USC,0
1810,Ken Hardy,3.546829622985551,1,2.0,MIT,0
1811,Richard Bynoe,3.809642299400439,1,1.0,USC,1
1812,Harry Neill,3.389506438763718,1,3.0,Cornell,0
1813,Johnny Briggs,3.49546129397966,1,0.0,MIT,0
1814,Lloyd Davis,3.7568542460227254,1,1.0,MIT,1
1815,Arthur Castro,3.658412235888802,1,2.0,Penn,1
1816,Jonathan Roland,3.410540333286132,1,1.0,USC,0
1817,Michael Wilkinson,3.1688821462610997,1,2.0,USC,0
1818,Alexander Diehl,3.2986070145673256,1,2.0,USC,1
1819,Terry Nicholson,3.264082724613709,1,2.0,MIT,0
1820,Thomas Asberry,3.5417120766265784,1,1.0,USC,0
1821,Martin Szabo,3.335121874485083,1,0.0,MIT,0
1822,Harold Bales,3.436251284629952,1,0.0,MIT,1
1823,Jay Torres,3.497848565871238,1,2.0,USC,0
1824,Matthew Zimmerman,3.3392104872876214,1,0.0,Cornell,0
1825,Jay Shockley,3.319062666934198,1,4.0,MIT,0
1826,William Robertson,3.2025194816515703,1,4.0,USC,1
1827,Oscar Browne,3.46703412205329,1,0.0,USC,0
1828,Micah Jacobson,3.1503123262995327,1,1.0,USC,0
1829,James Rush,3.157596855943312,1,1.0,Penn,0
1830,Austin Acosta,3.030241660557515,1,0.0,USC,1
1831,Ron Rowan,3.450254103726901,1,1.0,USC,0
1832,Chris Lenters,3.419362090001554,1,1.0,Cornell,0
1833,Francis Rowton,3.47516882162746,1,3.0,Cornell,0
1834,Brent Alford,3.3579064172142354,1,2.0,MIT,0
1835,Jacob Debell,3.688252392498356,1,0.0,Penn,1
1836,William Dalton,3.6751541907899434,1,0.0,Cornell,1
1837,Manuel Smith,3.5477215121226733,1,0.0,USC,0
1838,Kevin Gudino,3.3131094183202197,1,1.0,USC,0
1839,Adam Moon,3.4370257596538107,1,1.0,Cornell,0
1840,Timothy Park,3.138500950575227,1,1.0,MIT,0
1841,Ryan Griffin,3.4933777008015627,1,3.0,USC,0
1842,Alfred Wright,3.1413756096847734,1,2.0,USC,0
1843,David Meeks,3.585927696899251,1,0.0,MIT,0
1844,Steven Oiler,3.7978259350966974,1,1.0,USC,1
1845,Gerardo Huro,3.6900745499932723,1,2.0,MIT,0
1846,Jim Potts,3.19379702257777,1,3.0,Cornell,1
1847,Michael Soto,2.9660425593599498,1,0.0,USC,0
1848,Randy Voeks,2.914512933747617,1,1.0,MIT,1
1849,John Flinn,3.039339504425201,1,0.0,USC,0
1850,Steven Barnett,3.1365719598865582,1,1.0,Cornell,0
1851,Carter Sherman,3.3580186089227997,1,3.0,Penn,0
1852,Robert Soto,2.9519848957322763,1,2.0,MIT,0
1853,Harry Kelly,3.3492362553949633,1,0.0,MIT,0
1854,Andre Weaver,3.3884105978242367,1,2.0,MIT,0
1855,Alfredo Workman,2.856739622420186,1,1.0,Penn,0
1856,Karen Gunter,3.794975159167406,0,1.0,Penn,0
1857,James Burlingham,3.8369712358365318,1,4.0,USC,1
1858,Linda Rock,2.987975098673094,0,0.0,Barnard,0
1859,Michael Dufresne,3.395795324338587,1,1.0,USC,0
1860,Mike Morrow,3.5022926939905448,1,0.0,USC,0
1861,Steven Schmid,3.9258822441779455,1,0.0,USC,0
1862,Jonathan Barton,3.6212874620123126,1,1.0,USC,1
1863,Wallace Strode,3.715234116326635,1,2.0,Penn,0
1864,Mel Maroon,3.259526853733938,1,2.0,MIT,0
1865,Juan Shouse,3.394278484261204,1,0.0,Penn,0
1866,Jeff Holder,3.5515482439809336,1,0.0,Penn,1
1867,Betty Rangel,3.5247014488794304,0,2.0,Barnard,0
1868,Arturo Graham,3.635626018645565,1,1.0,USC,1
1869,Maurice Sulzer,3.136358574252278,1,0.0,Penn,0
1870,James Collins,3.2661234529152656,1,0.0,USC,0
1871,Jeffery Tait,3.713186914394485,1,2.0,USC,1
1872,Walter Miles,3.654882250254071,1,1.0,USC,0
1873,Marcel Jerkins,3.749559905084795,1,0.0,USC,1
1874,Harold Shibley,3.6387054648720722,1,1.0,MIT,0
1875,Ross Gold,3.255489380763382,1,3.0,Penn,0
1876,Darrell Thompson,3.116103101794243,1,3.0,Penn,0
1877,Paul Mckinney,3.6683791585335452,1,3.0,Penn,1
1878,Brian Corporan,3.9525721155802787,1,0.0,USC,1
1879,Todd Bouie,3.6405780151322995,1,1.0,MIT,1
1880,Eugene Carver,3.1497274222925222,1,2.0,MIT,0
1881,Marcus Sherman,3.464955566318951,1,0.0,MIT,0
1882,Fred Nance,3.199785711709159,1,0.0,MIT,0
1883,Francis Nadeau,3.0652787715735226,1,0.0,MIT,0
1884,Sammy Dan,3.5547763875533906,1,0.0,MIT,0
1885,Robert Massie,3.8457577119867947,1,1.0,Penn,1
1886,Benjamin Jackson,3.75917502902852,1,4.0,MIT,1
1887,Allen Meier,3.3195680602401105,1,4.0,Cornell,0
1888,Samuel Staebell,2.9985394309997613,1,1.0,MIT,0
1889,Warren Kennedy,3.6082695960445674,1,0.0,Penn,0
1890,Adam Alli,2.968712317348289,1,1.0,MIT,1
1891,Charles Vadnais,3.405771473917212,1,1.0,USC,0
1892,John Khim,3.649202414272754,1,1.0,USC,1
1893,Kyle Colvard,3.681650167788427,1,0.0,Penn,1
1894,Emile Swoopes,3.5197936240034227,1,1.0,USC,0
1895,Armando Mettig,3.0773584054172414,1,1.0,Penn,0
1896,Chad Calnick,3.9759453249511036,1,1.0,Penn,0
1897,Anthony Bakken,3.525243821192984,1,0.0,USC,1
1898,Joseph Phillips,3.823134674253051,1,3.0,USC,1
1899,Dennis Gilliam,3.860516702847251,1,3.0,Cornell,1
1900,Walter Flores,3.441608981230195,1,2.0,MIT,0
1901,Matthew Tovar,3.471014885174334,1,3.0,Penn,0
1902,Gary Catrone,3.5150750833047373,1,2.0,MIT,1
1903,Kenneth Willett,3.1518522741054196,1,0.0,USC,0
1904,Mark Metcalfe,3.5951223337810143,1,4.0,Penn,0
1905,David Crayton,3.504719231082106,1,4.0,MIT,0
1906,Christopher Morein,3.7127913288445087,1,2.0,USC,1
1907,Randy Campbell,3.4297635591255258,1,0.0,Cornell,1
1908,Peter Tarnowski,3.459032824602634,1,3.0,Penn,0
1909,Warren Soto,3.4976243707299517,1,1.0,Penn,0
1910,Johnathan Davis,3.2668718444984495,1,2.0,MIT,1
1911,Delbert Crain,3.214790764184941,1,0.0,Cornell,1
1912,Seth Solem,3.088573061995181,1,1.0,MIT,0
1913,Robert Parkins,3.794286905957519,1,1.0,USC,1
1914,Raymond Lau,3.2356933371562357,1,0.0,MIT,0
1915,Robert Webber,3.699964463058006,1,0.0,USC,0
1916,William Harling,3.27372196863562,1,4.0,USC,1
1917,Edward Linstrom,3.74475953322902,1,1.0,MIT,0
1918,Nathan Smith,3.704099130162958,1,1.0,MIT,1
1919,Thomas Lozano,3.869013672143265,1,4.0,USC,0
1920,Joseph Ehrhardt,3.222114461562554,1,0.0,Penn,0
1921,Terence Grijalva,3.4741779816231495,1,0.0,Penn,0
1922,Alton Daly,3.73590798350633,1,1.0,Penn,0
1923,Donald Adams,3.8521470481569553,1,0.0,MIT,1
1924,Michael Jacobs,3.675567427923119,1,1.0,Penn,1
1925,Chris Diaz,3.0568694697703807,1,4.0,MIT,0
1926,Eugene Ethridge,3.366811137672495,1,0.0,MIT,1
1927,John Bass,3.812146432510543,1,0.0,MIT,1
1928,Neil Williams,3.175176771099928,1,0.0,USC,0
1929,Roderick Ridenour,3.188364848848654,1,0.0,MIT,0
1930,Anthony Graham,2.881463224805449,1,1.0,MIT,0
1931,Carl Olaughlin,3.756930254413417,1,1.0,USC,1
1932,Alphonso Marr,3.198748781345702,1,2.0,USC,0
1933,Charles Carrion,3.174282363226962,1,2.0,Penn,0
1934,Adam Stark,3.2398580180998855,1,0.0,USC,0
1935,Jacob Harper,3.2107357208685885,1,1.0,MIT,0
1936,Luisa Willier,3.865252335114034,0,0.0,Wellesley,0
1937,Tyrone Wahl,3.4428328523005076,1,0.0,USC,1
1938,Everett Logsdon,3.772140301646526,1,1.0,Penn,0
1939,Natalie Hernanez,3.183167586535183,0,4.0,Barnard,0
1940,Felipe Bartlett,3.4239944283734123,1,0.0,Penn,0
1941,Stephen Jones,3.7560827657827485,1,1.0,MIT,0
1942,Jose Gibson,3.484186530714336,1,0.0,MIT,0
1943,Derek Huddleston,3.3753228804429622,1,1.0,MIT,1
1944,John Mclean,3.3566482776757303,1,0.0,Cornell,0
1945,Clair Dillehay,2.942466265722378,1,0.0,Penn,0
1946,Victor Michael,3.7212856904090255,1,3.0,USC,0
1947,Daniel Mccrary,3.6285319304043577,1,1.0,USC,0
1948,Matthew Davis,3.6319258470909905,1,0.0,MIT,1
1949,Donald Simmons,3.2047672928921243,1,0.0,MIT,0
1950,Richard Borders,3.0803987066001453,1,2.0,Penn,0
1951,John Ballard,3.723828637950572,1,0.0,Penn,1
1952,Cory Costello,3.4447055278316423,1,1.0,Penn,0
1953,Lonnie Gustafson,3.7645667607747755,1,0.0,USC,0
1954,Robert Rivera,3.452120911046241,1,0.0,USC,0
1955,Mark Wheeler,2.8821097375464126,1,1.0,MIT,0
1956,Alonzo Vaca,3.613593695724705,1,1.0,MIT,0
1957,Adrian Gray,3.6070965229562457,1,0.0,Cornell,1
1958,Charles Wilkins,3.6020108416309897,1,4.0,USC,1
1959,Lee Ellis,3.3391379908238523,1,1.0,Penn,0
1960,Wesley Lawson,3.3645190806620153,1,3.0,MIT,1
1961,Michael Dapinto,3.7274139426069453,1,0.0,MIT,1
1962,Guy Nichols,3.667714282077236,1,0.0,Penn,1
1963,Hubert Bien,3.2104806494326703,1,2.0,USC,0
1964,Ray Fisher,3.7296950133798226,1,2.0,Penn,0
1965,Ervin Stoviak,2.9582378152068167,1,1.0,Penn,0
1966,Donald Vo,3.4938204272769244,1,2.0,Penn,0
1967,Orlando Lee,3.2237025073398935,1,2.0,USC,0
1968,Renato Gagne,3.5858911038007424,1,0.0,MIT,0
1969,Andrew Craft,2.9964588330277477,1,1.0,USC,0
1970,Robert Heard,3.390295582209166,1,0.0,USC,0
1971,Albert Brotherton,3.5032401066025454,1,2.0,USC,0
1972,Jeremy Washington,3.7695393645100035,1,0.0,Cornell,0
1973,Jerry Tillman,3.792635327447827,1,0.0,MIT,1
1974,Joseph Pitman,3.1592665702096108,1,2.0,MIT,0
1975,Anthony Beal,3.4624657973356663,1,2.0,Cornell,1
1976,Willis Holtrop,3.6421645130612434,1,0.0,MIT,1
1977,Bruce Wright,3.7213484613009067,1,2.0,MIT,1
1978,Scott Cashman,3.41411351238086,1,2.0,USC,0
1979,John Torres,3.8016006250545917,1,1.0,Penn,1
1980,Stephen Atkins,3.5297734129421685,1,0.0,USC,1
1981,Rocky Spearman,3.5742622285520484,1,1.0,MIT,1
1982,Allan Tackett,3.5961650439298714,1,2.0,MIT,0
1983,Owen Viteri,3.4212356590110113,1,2.0,Cornell,0
1984,James Redfox,3.1450690637227483,1,0.0,MIT,0
1985,Bobby Anderson,3.786565648308743,1,2.0,Cornell,1
1986,Kevin Brewer,3.3682267258119776,1,2.0,Penn,1
1987,Tony Lucero,3.217498937296562,1,0.0,Penn,0
1988,Christopher Almazan,3.827857589299092,1,3.0,MIT,0
1989,Ernest Sa,3.547776500413046,1,4.0,MIT,0
1990,Reginald Caldwell,3.546782853500247,1,0.0,MIT,0
1991,Daniel Brigance,3.9202062894076377,1,1.0,MIT,1
1992,Harold Castillo,3.2695690989801585,1,0.0,MIT,0
1993,Jerry Mannella,3.729440681220372,1,0.0,Penn,0
1994,William Bradford,3.4060365115343574,1,3.0,Penn,1
1995,Richard Fruman,3.6111917400344904,1,0.0,MIT,1
1996,James Cart,3.9745150202692177,1,0.0,MIT,1
1997,Steven Curnutte,3.603165063696399,1,0.0,USC,1
1998,Jerry Henry,3.820070436260396,1,1.0,Penn,1
1999,Charles Fussell,3.117436951108894,1,1.0,USC,0
2000,Glenn Gutierrez,3.500152386255424,1,2.0,Cornell,0
2001,Charles Joyce,3.8438274310275435,1,1.0,USC,1
2002,Anita Kenan,3.485898706677637,0,0.0,Wellesley,0
2003,Jacob Cockrell,3.8471380386848404,1,2.0,Cornell,1
2004,Johnny Decesare,3.534887281645999,1,4.0,USC,0
2005,Ralph Mckeel,3.300274613215746,1,2.0,MIT,0
2006,Robert Clemente,3.8264937621446076,1,3.0,MIT,1
2007,Justin Bigelow,3.6510715622791974,1,0.0,Cornell,0
2008,Kenneth Campbell,3.484052524110281,1,0.0,Penn,0
2009,Larry Lindsay,3.47338097876362,1,1.0,USC,1
2010,Ralph Jordan,3.75079823257127,1,2.0,MIT,0
2011,Gregory Kent,3.7868947020070536,1,0.0,MIT,1
2012,Mike Mcneal,3.835290488052181,1,0.0,USC,0
2013,John Valdovinos,3.2431621366355903,1,0.0,USC,0
2014,Santiago Jensen,3.8883042465260003,1,3.0,Penn,1
2015,Lucille Romano,3.5825043907591474,0,1.0,Penn,0
2016,Daniel Devlin,3.565072986926422,1,0.0,Cornell,0
2017,Alva Tanner,3.61094777232995,1,0.0,USC,0
2018,Clifton Hendrickson,3.3875167878350037,1,1.0,Penn,1
2019,Kyle Howell,3.4087212992279765,1,2.0,Penn,0
2020,Thomas Cardiel,3.3213018298541592,1,2.0,MIT,1
2021,James Woodward,3.455090360081265,1,3.0,USC,0
2022,Austin Nelson,3.776521744300288,1,0.0,Penn,1
2023,Joseph Dobek,2.9828102904828295,1,0.0,MIT,0
2024,Dan Francis,3.2647671847052977,1,0.0,USC,0
2025,Keith Olson,3.5770267151313724,1,1.0,USC,1
2026,James Reynolds,3.761366605366217,1,0.0,USC,0
2027,Michael Cobbley,3.744089549903543,1,2.0,Penn,1
2028,Kevin Hong,3.760117698365148,1,0.0,Cornell,1
2029,Chris Herman,3.769863529041752,1,4.0,MIT,1
2030,Bruce Bramuchi,3.101634672689646,1,0.0,USC,0
2031,Willie Coutts,3.6080058928590346,1,0.0,MIT,1
2032,Jerry Anyan,2.9694106313629605,1,2.0,MIT,1
2033,Richard Cearns,3.609532523008999,1,0.0,Penn,1
2034,Ralph Rainwater,3.7556388051933363,1,1.0,USC,1
2035,Robert Thompson,3.855387653811561,1,0.0,MIT,0
2036,Walter Villalobos,3.55293904867459,1,0.0,Cornell,0
2037,Tommy Walton,3.637887225539112,1,1.0,Cornell,1
2038,Michael Dunn,3.808902490857439,1,2.0,MIT,1
2039,Robert Fowler,3.1813063338079033,1,0.0,USC,0
2040,Fred Kelly,3.5953705262135482,1,1.0,USC,0
2041,James Dozier,3.340621598003264,1,1.0,USC,0
2042,Gary Binder,3.8422460424305913,1,0.0,Cornell,1
2043,Michel Barrett,3.1852720440988653,1,2.0,USC,0
2044,James Iglesias,3.7710781913368003,1,0.0,MIT,0
2045,John Bond,3.453500519137075,1,1.0,MIT,0
2046,Michael Ferguson,3.5555347279140626,1,0.0,USC,0
2047,Donald Knobloch,3.075137894015549,1,2.0,MIT,0
2048,Joseph Thomas,3.1843700716817467,1,3.0,USC,0
2049,Dennis Knight,3.653574752990972,1,0.0,MIT,1
2050,Leon Reed,3.7980505438332104,1,1.0,MIT,1
2051,Dennis Reid,3.5288598602787244,1,1.0,Penn,0
2052,Joseph Joiner,3.697316328712606,1,0.0,USC,1
2053,Richard Tymeson,3.7493683521838124,1,2.0,Cornell,1
2054,Jose Martin,3.0423031578077038,1,2.0,Penn,0
2055,Roy Anderson,3.1613354352296588,1,0.0,USC,0
2056,Frederick Luu,3.6790470198408403,1,3.0,MIT,1
2057,Larry Terry,3.421351735943446,1,2.0,Penn,0
2058,Scott Gillen,3.6486001277704188,1,0.0,Cornell,1
2059,Keith Cowen,3.7859815944800728,1,1.0,USC,1
2060,Keith Abercrombie,3.3130777967224305,1,1.0,USC,0
2061,Isaac Borders,3.295910174644516,1,2.0,Cornell,0
2062,Larry Jones,3.8655742871292036,1,0.0,USC,0
2063,Kenneth Webb,3.4854585923571806,1,0.0,Penn,0
2064,Steve Weatherly,2.984690370200531,1,1.0,MIT,0
2065,Vincent Clemens,3.604798992457849,1,0.0,USC,1
2066,Eugene David,3.505603137846551,1,0.0,MIT,0
2067,Todd Heggie,3.798129615831749,1,2.0,Cornell,0
2068,Steven Porter,3.327010681069305,1,2.0,MIT,0
2069,Jack Heck,3.8483160310066005,1,1.0,USC,0
2070,Mitchell Rehkop,3.6629624229044553,1,3.0,MIT,1
2071,Ross Kell,3.530869822378405,1,0.0,USC,0
2072,Larry Fernandez,3.28832528777684,1,0.0,MIT,0
2073,Timothy Knight,3.274933022463496,1,0.0,Cornell,0
2074,Thomas Fisher,3.7685812839040413,1,3.0,USC,0
2075,Peter Mcdade,3.6760564806678553,1,0.0,USC,1
2076,Reginald Hoffman,3.5634805178131486,1,1.0,MIT,0
2077,Margaret Braddy,3.1330169087647652,0,1.0,Barnard,0
2078,Harry Shawl,3.888860604835819,1,1.0,USC,0
2079,James Cali,3.3215794618229277,1,2.0,USC,0
2080,Joshua West,3.7761434072316225,1,0.0,USC,0
2081,Erin Metzger,3.7204324947519725,1,2.0,MIT,1
2082,Robert Sandlin,3.64079071583673,1,0.0,USC,0
2083,Glenn Mckenzie,3.3861719831701538,1,0.0,MIT,0
2084,Christopher Lyons,3.7164230601206887,1,1.0,MIT,0
2085,John Martinez,3.7584587786274812,1,2.0,Penn,1
2086,Kent Horn,3.708070828719601,1,1.0,MIT,1
2087,Wade Owens,3.2980828249603813,1,1.0,Penn,0
2088,Forrest Lewis,3.4601299167783943,1,0.0,USC,0
2089,Allan Kitamura,3.817402160637908,1,0.0,MIT,1
2090,James Moro,3.2468710967472085,1,0.0,MIT,0
2091,Loren Halloran,3.9289328908469217,1,1.0,Penn,1
2092,Roger Proctor,3.383142949761214,1,1.0,USC,1
2093,Vincent Bumgardner,3.739771019940482,1,1.0,Cornell,0
2094,Charles Morales,3.5224292985922494,1,2.0,USC,0
2095,George Rice,3.762097623861953,1,4.0,MIT,1
2096,Steve Johnson,3.772470469951549,1,1.0,USC,1
2097,Frederick Chavez,3.8475138839212626,1,0.0,MIT,0
2098,Christopher Fulkerson,3.313171890593035,1,1.0,USC,0
2099,Richard Knight,3.8992899914099803,1,0.0,MIT,0
2100,Valentin Houston,3.248797870281092,1,3.0,Penn,0
2101,Sean Gonzalez,3.5977992630807667,1,2.0,MIT,0
2102,Jerry Conroy,3.4797558645693143,1,1.0,MIT,1
2103,David Nistler,3.5080318867021574,1,1.0,Penn,1
2104,Thomas Flores,3.9560921549360506,1,0.0,MIT,1
2105,Nicholas Hess,3.8069053877128685,1,1.0,MIT,1
2106,Walter Napolitano,3.616969893798885,1,0.0,MIT,0
2107,Greg Pelayo,3.5528664765424014,1,3.0,USC,0
2108,Michael Losinski,3.8584848911679273,1,1.0,Penn,0
2109,Gregory Jensen,3.78087154207405,1,0.0,Penn,0
2110,Richard Shipley,3.5497988520171107,1,4.0,Penn,0
2111,Scott Gelormino,3.1659225033006897,1,3.0,MIT,1
2112,Tony Dornier,3.586502138098296,1,3.0,USC,0
2113,Daniel Edmonds,3.6806068684134674,1,0.0,Cornell,0
2114,Ray Ellis,3.260665169358744,1,0.0,Cornell,1
2115,Shawn Ingram,3.525700373512834,1,0.0,Penn,0
2116,Randy Seibold,3.9655354147849584,1,1.0,Penn,0
2117,Normand Shea,3.0962109458818854,1,0.0,MIT,0
2118,Nicholas Flores,3.900970835087584,1,2.0,Cornell,1
2119,Gordon Hickman,3.3643429255431996,1,0.0,USC,0
2120,Barry Wood,3.709829269350226,1,2.0,USC,0
2121,Luther Davis,3.786946028002875,1,0.0,Penn,0
2122,Charles Moore,3.378642684893469,1,1.0,MIT,0
2123,Albert Murphy,3.3492088514737848,1,1.0,MIT,0
2124,Robert Mckenney,3.4821171017410903,1,1.0,MIT,0
2125,Shane Sherman,3.3640594493743423,1,1.0,USC,0
2126,Theresa Gomez,2.8840281268296635,0,0.0,Barnard,0
2127,Paul Pring,3.5708704511899425,1,1.0,USC,0
2128,Ricardo Gough,3.335319780754684,1,0.0,MIT,0
2129,John Webb,3.52610282934112,1,0.0,MIT,0
2130,Charles Rouse,3.8353386908288463,1,1.0,USC,0
2131,Kelvin Golding,2.957093846093783,1,4.0,MIT,0
2132,Roland Edmonds,3.5902786145825765,1,0.0,USC,1
2133,Marcus Flores,2.920712974846672,1,2.0,USC,0
2134,Steve Horwitz,3.017446652140025,1,1.0,Cornell,1
2135,Marjorie Smith,3.732628682707161,0,0.0,Wellesley,0
2136,Robert Latigo,3.087528709977451,1,1.0,MIT,1
2137,Edwin Segal,3.6952775198534216,1,2.0,Penn,1
2138,Kenneth Lattimore,3.2768475868388234,1,0.0,MIT,0
2139,James Wilson,2.973553375026899,1,3.0,USC,1
2140,Norman Hood,3.4402920576338696,1,2.0,Penn,0
2141,Peter Cooney,3.4238500411481034,1,2.0,MIT,1
2142,Elmer Carey,2.805909599815051,1,1.0,Cornell,0
2143,Robert Read,3.5050294361978387,1,0.0,Penn,0
2144,Rick Mathis,3.286009856125249,1,3.0,Penn,1
2145,Andrew Smith,3.4729700266728036,1,1.0,Cornell,1
2146,Andrew Elliott,3.1249735891658896,1,0.0,MIT,1
2147,Orval Mcknight,3.1998541853975144,1,2.0,USC,0
2148,Robert Wentzel,3.987737997709968,1,3.0,USC,1
2149,Tyrone Roman,3.863107829599581,1,0.0,Cornell,0
2150,Frank Ward,3.67025899337212,1,1.0,USC,0
2151,Jimmy Kelly,3.8115343578234966,1,0.0,USC,0
2152,Steven Fung,3.2350387359867168,1,0.0,Penn,0
2153,Cheryl Mason,3.581045082374941,0,0.0,Barnard,0
2154,David Fulton,3.686477892898746,1,1.0,Penn,1
2155,Raymond Chapple,3.3431574618258244,1,0.0,USC,0
2156,Kenneth Sain,2.9085651337304887,1,2.0,USC,0
2157,Glenn Taylor,3.1875047495276627,1,2.0,Cornell,1
2158,Jerry Castro,2.9798168475048867,1,4.0,USC,0
2159,Daryl Pattee,3.477468009867594,1,2.0,Penn,0
2160,Joshua Milligan,3.6543245146690904,1,2.0,USC,0
2161,Wendell Brewington,3.2638213883663107,1,0.0,Penn,0
